age,math,programming,creativity,communication,logic,preferred_subject,career
24,1,1,1,6,1,Math,Customer Service Executive
21,1,1,1,6,1,Math,Customer Service Executive
24,1,1,1,6,1,Math,Customer Service Executive
25,1,1,1,6,1,Math,Customer Service Executive
24,0,0,0,6,0,Design,Customer Service Executive
25,0,0,0,6,0,Design,Customer Service Executive
18,0,0,0,6,0,Design,Customer Service Executive
23,0,0,0,6,0,Design,Customer Service Executive
18,0,0,0,6,0,Design,Customer Service Executive
19,0,0,0,6,0,Design,Customer Service Executive
23,3,3,3,6,3,Business,Customer Service Executive
20,3,3,3,6,3,Business,Customer Service Executive
19,3,3,3,6,3,Business,Customer Service Executive
22,3,3,3,6,3,Business,Customer Service Executive
18,3,3,3,6,3,Business,Customer Service Executive
21,3,3,3,6,3,Business,Customer Service Executive
18,2,2,2,6,2,ComputerScience,Customer Service Executive
21,2,2,2,6,2,ComputerScience,Customer Service Executive
23,2,2,2,6,2,ComputerScience,Customer Service Executive
22,2,2,2,6,2,ComputerScience,Customer Service Executive
23,2,2,2,6,2,ComputerScience,Customer Service Executive
22,2,2,2,6,2,ComputerScience,Customer Service Executive
18,4,4,4,6,4,Physics,Customer Service Executive
21,4,4,4,6,4,Physics,Customer Service Executive
23,4,4,4,6,4,Physics,Customer Service Executive
22,4,4,4,6,4,Physics,Customer Service Executive
24,4,4,4,6,4,Physics,Customer Service Executive
19,4,4,4,6,4,Physics,Customer Service Executive
19,5,5,5,6,5,Arts,Customer Service Executive
23,5,5,5,6,5,Arts,Customer Service Executive
21,5,5,5,6,5,Arts,Customer Service Executive
24,5,5,5,6,5,Arts,Customer Service Executive
23,5,5,5,6,5,Arts,Customer Service Executive
18,5,5,5,6,5,Arts,Customer Service Executive
22,1,1,1,6,1,Math,Customer Service Executive
25,1,1,1,6,1,Math,Customer Service Executive
18,1,1,1,6,1,Math,Customer Service Executive
19,1,1,1,6,1,Math,Customer Service Executive
22,1,1,1,6,1,Math,Customer Service Executive
23,1,1,1,6,1,Math,Customer Service Executive
18,0,0,0,6,0,Design,Customer Service Executive
20,0,0,0,6,0,Design,Customer Service Executive
25,0,0,0,6,0,Design,Customer Service Executive
21,0,0,0,6,0,Design,Customer Service Executive
24,0,0,0,6,0,Design,Customer Service Executive
24,0,0,0,6,0,Design,Customer Service Executive
21,3,3,3,6,3,Business,Customer Service Executive
20,3,3,3,6,3,Business,Customer Service Executive
19,3,3,3,6,3,Business,Customer Service Executive
22,3,3,3,6,3,Business,Customer Service Executive
21,3,3,3,6,3,Business,Customer Service Executive
20,3,3,3,6,3,Business,Customer Service Executive
23,2,2,2,6,2,ComputerScience,Customer Service Executive
25,2,2,2,6,2,ComputerScience,Customer Service Executive
24,2,2,2,6,2,ComputerScience,Customer Service Executive
25,2,2,2,6,2,ComputerScience,Customer Service Executive
20,2,2,2,6,2,ComputerScience,Customer Service Executive
25,2,2,2,6,2,ComputerScience,Customer Service Executive
19,6,4,4,4,4,Physics,AI ML Specialist
19,6,4,5,4,5,Physics,AI ML Specialist
18,6,4,1,4,1,Physics,AI ML Specialist
21,6,4,0,4,0,Physics,AI ML Specialist
18,6,4,3,4,3,Physics,AI ML Specialist
25,6,4,2,4,2,Physics,AI ML Specialist
24,6,5,4,5,4,Arts,AI ML Specialist
20,6,5,5,5,5,Arts,AI ML Specialist
22,6,5,1,5,1,Arts,AI ML Specialist
25,6,5,0,5,0,Arts,AI ML Specialist
22,6,5,3,5,3,Arts,AI ML Specialist
19,6,5,2,5,2,Arts,AI ML Specialist
22,6,1,4,1,4,Math,AI ML Specialist
22,6,1,5,1,5,Math,AI ML Specialist
24,6,1,1,1,1,Math,AI ML Specialist
22,6,1,0,1,0,Math,AI ML Specialist
25,6,1,3,1,3,Math,AI ML Specialist
20,6,1,2,1,2,Math,AI ML Specialist
22,6,0,4,0,4,Design,AI ML Specialist
23,6,0,5,0,5,Design,AI ML Specialist
22,6,0,1,0,1,Design,AI ML Specialist
22,6,0,0,0,0,Design,AI ML Specialist
18,6,0,3,0,3,Design,AI ML Specialist
20,6,0,2,0,2,Design,AI ML Specialist
25,6,3,4,3,4,Business,AI ML Specialist
19,6,3,5,3,5,Business,AI ML Specialist
18,6,3,1,3,1,Business,AI ML Specialist
25,6,3,0,3,0,Business,AI ML Specialist
21,6,3,3,3,3,Business,AI ML Specialist
20,6,3,2,3,2,Business,AI ML Specialist
23,6,2,4,2,4,ComputerScience,AI ML Specialist
20,6,2,5,2,5,ComputerScience,AI ML Specialist
21,6,2,1,2,1,ComputerScience,AI ML Specialist
21,6,2,0,2,0,ComputerScience,AI ML Specialist
21,6,2,3,2,3,ComputerScience,AI ML Specialist
24,6,2,2,2,2,ComputerScience,AI ML Specialist
19,6,4,4,4,4,Physics,AI ML Specialist
22,6,4,4,4,4,Physics,AI ML Specialist
20,6,4,4,4,4,Physics,AI ML Specialist
25,6,4,4,4,4,Physics,AI ML Specialist
24,6,4,4,4,4,Physics,AI ML Specialist
25,6,4,4,4,4,Physics,AI ML Specialist
22,6,5,5,5,5,Arts,AI ML Specialist
22,6,5,5,5,5,Arts,AI ML Specialist
23,6,5,5,5,5,Arts,AI ML Specialist
21,6,5,5,5,5,Arts,AI ML Specialist
19,6,5,5,5,5,Arts,AI ML Specialist
23,6,5,5,5,5,Arts,AI ML Specialist
18,6,1,1,1,1,Math,AI ML Specialist
24,6,1,1,1,1,Math,AI ML Specialist
24,6,1,1,1,1,Math,AI ML Specialist
19,6,1,1,1,1,Math,AI ML Specialist
22,6,1,1,1,1,Math,AI ML Specialist
25,6,1,1,1,1,Math,AI ML Specialist
24,6,0,0,0,0,Design,AI ML Specialist
19,6,0,0,0,0,Design,AI ML Specialist
24,6,0,0,0,0,Design,AI ML Specialist
24,6,0,0,0,0,Design,AI ML Specialist
21,6,0,0,0,0,Design,AI ML Specialist
18,6,0,0,0,0,Design,AI ML Specialist
21,6,3,3,3,3,Business,AI ML Specialist
18,6,3,3,3,3,Business,AI ML Specialist
24,6,3,3,3,3,Business,AI ML Specialist
23,6,3,3,3,3,Business,AI ML Specialist
25,6,3,3,3,3,Business,AI ML Specialist
22,6,3,3,3,3,Business,AI ML Specialist
24,6,2,2,2,2,ComputerScience,AI ML Specialist
18,6,2,2,2,2,ComputerScience,AI ML Specialist
18,6,2,2,2,2,ComputerScience,AI ML Specialist
18,6,2,2,2,2,ComputerScience,AI ML Specialist
24,6,2,2,2,2,ComputerScience,AI ML Specialist
19,6,2,2,2,2,ComputerScience,AI ML Specialist
23,6,4,4,4,4,Physics,AI ML Specialist
19,6,4,4,4,4,Physics,AI ML Specialist
22,6,4,4,4,4,Physics,AI ML Specialist
24,6,4,4,4,4,Physics,AI ML Specialist
18,6,4,4,4,4,Physics,AI ML Specialist
23,6,4,4,4,4,Physics,AI ML Specialist
23,6,5,5,5,5,Arts,AI ML Specialist
20,6,5,5,5,5,Arts,AI ML Specialist
22,6,5,5,5,5,Arts,AI ML Specialist
25,6,5,5,5,5,Arts,AI ML Specialist
25,6,5,5,5,5,Arts,AI ML Specialist
23,6,5,5,5,5,Arts,AI ML Specialist
24,6,1,1,1,1,Math,AI ML Specialist
18,6,1,1,1,1,Math,AI ML Specialist
18,6,1,1,1,1,Math,AI ML Specialist
23,6,1,1,1,1,Math,AI ML Specialist
19,6,1,1,1,1,Math,AI ML Specialist
22,6,1,1,1,1,Math,AI ML Specialist
18,6,0,0,0,0,Design,AI ML Specialist
23,6,0,0,0,0,Design,AI ML Specialist
18,6,0,0,0,0,Design,AI ML Specialist
25,6,0,0,0,0,Design,AI ML Specialist
23,6,0,0,0,0,Design,AI ML Specialist
22,6,0,0,0,0,Design,AI ML Specialist
23,6,3,3,3,3,Business,AI ML Specialist
20,6,3,3,3,3,Business,AI ML Specialist
23,6,3,3,3,3,Business,AI ML Specialist
23,6,3,3,3,3,Business,AI ML Specialist
24,6,3,3,3,3,Business,AI ML Specialist
25,6,3,3,3,3,Business,AI ML Specialist
22,6,2,2,2,2,ComputerScience,AI ML Specialist
24,6,2,2,2,2,ComputerScience,AI ML Specialist
23,6,2,2,2,2,ComputerScience,AI ML Specialist
22,6,2,2,2,2,ComputerScience,AI ML Specialist
20,6,2,2,2,2,ComputerScience,AI ML Specialist
22,6,2,2,2,2,ComputerScience,AI ML Specialist
18,6,4,4,4,4,Physics,AI ML Specialist
24,6,4,4,4,4,Physics,AI ML Specialist
22,6,4,4,4,4,Physics,AI ML Specialist
25,6,4,4,4,4,Physics,AI ML Specialist
20,6,4,4,4,4,Physics,AI ML Specialist
21,6,4,4,4,4,Physics,AI ML Specialist
23,6,5,5,5,5,Arts,AI ML Specialist
22,6,5,5,5,5,Arts,AI ML Specialist
23,6,5,5,5,5,Arts,AI ML Specialist
19,6,5,5,5,5,Arts,AI ML Specialist
18,6,5,5,5,5,Arts,AI ML Specialist
24,6,5,5,5,5,Arts,AI ML Specialist
18,6,1,1,1,1,Math,AI ML Specialist
19,6,1,1,1,1,Math,AI ML Specialist
19,6,1,1,1,1,Math,AI ML Specialist
24,6,1,1,1,1,Math,AI ML Specialist
22,6,1,1,1,1,Math,AI ML Specialist
19,6,1,1,1,1,Math,AI ML Specialist
21,6,0,0,0,0,Design,AI ML Specialist
23,6,0,0,0,0,Design,AI ML Specialist
23,6,0,0,0,0,Design,AI ML Specialist
20,6,0,0,0,0,Design,AI ML Specialist
25,6,0,0,0,0,Design,AI ML Specialist
19,6,0,0,0,0,Design,AI ML Specialist
19,6,3,3,3,3,Business,AI ML Specialist
21,6,3,3,3,3,Business,AI ML Specialist
18,6,3,3,3,3,Business,AI ML Specialist
18,6,3,3,3,3,Business,AI ML Specialist
23,6,3,3,3,3,Business,AI ML Specialist
23,6,3,3,3,3,Business,AI ML Specialist
22,6,2,2,2,2,ComputerScience,AI ML Specialist
24,6,2,2,2,2,ComputerScience,AI ML Specialist
25,6,2,2,2,2,ComputerScience,AI ML Specialist
21,6,2,2,2,2,ComputerScience,AI ML Specialist
24,6,2,2,2,2,ComputerScience,AI ML Specialist
24,6,2,2,2,2,ComputerScience,AI ML Specialist
20,6,4,4,4,4,Physics,AI ML Specialist
24,6,4,4,4,4,Physics,AI ML Specialist
20,6,4,4,4,4,Physics,AI ML Specialist
24,6,4,4,4,4,Physics,AI ML Specialist
21,6,4,4,4,4,Physics,AI ML Specialist
20,6,4,4,4,4,Physics,AI ML Specialist
18,6,5,5,5,5,Arts,AI ML Specialist
20,6,5,5,5,5,Arts,AI ML Specialist
20,6,5,5,5,5,Arts,AI ML Specialist
21,6,5,5,5,5,Arts,AI ML Specialist
21,6,5,5,5,5,Arts,AI ML Specialist
20,6,5,5,5,5,Arts,AI ML Specialist
25,6,1,1,1,1,Math,AI ML Specialist
19,6,1,1,1,1,Math,AI ML Specialist
25,6,1,1,1,1,Math,AI ML Specialist
21,6,1,1,1,1,Math,AI ML Specialist
25,6,1,1,1,1,Math,AI ML Specialist
25,6,1,1,1,1,Math,AI ML Specialist
22,6,0,0,0,0,Design,AI ML Specialist
22,6,0,0,0,0,Design,AI ML Specialist
18,6,0,0,0,0,Design,AI ML Specialist
24,6,0,0,0,0,Design,AI ML Specialist
20,6,0,0,0,0,Design,AI ML Specialist
19,6,0,0,0,0,Design,AI ML Specialist
18,6,3,3,3,3,Business,AI ML Specialist
20,6,3,3,3,3,Business,AI ML Specialist
25,6,3,3,3,3,Business,AI ML Specialist
21,6,3,3,3,3,Business,AI ML Specialist
22,6,3,3,3,3,Business,AI ML Specialist
23,6,3,3,3,3,Business,AI ML Specialist
19,6,2,2,2,2,ComputerScience,AI ML Specialist
25,6,2,2,2,2,ComputerScience,AI ML Specialist
23,6,2,2,2,2,ComputerScience,AI ML Specialist
22,6,2,2,2,2,ComputerScience,AI ML Specialist
25,6,2,2,2,2,ComputerScience,AI ML Specialist
24,6,2,2,2,2,ComputerScience,AI ML Specialist
24,6,4,4,4,4,Physics,AI ML Specialist
23,6,4,4,4,4,Physics,AI ML Specialist
21,6,4,4,4,4,Physics,AI ML Specialist
25,6,4,4,4,4,Physics,AI ML Specialist
20,6,4,4,4,4,Physics,AI ML Specialist
25,6,4,4,4,4,Physics,AI ML Specialist
21,6,5,5,5,5,Arts,AI ML Specialist
25,6,5,5,5,5,Arts,AI ML Specialist
23,6,5,5,5,5,Arts,AI ML Specialist
21,6,5,5,5,5,Arts,AI ML Specialist
22,6,5,5,5,5,Arts,AI ML Specialist
19,6,5,5,5,5,Arts,AI ML Specialist
21,6,1,1,1,1,Math,AI ML Specialist
25,6,1,1,1,1,Math,AI ML Specialist
22,6,1,1,1,1,Math,AI ML Specialist
19,6,1,1,1,1,Math,AI ML Specialist
24,6,1,1,1,1,Math,AI ML Specialist
20,6,1,1,1,1,Math,AI ML Specialist
23,6,0,0,0,0,Design,AI ML Specialist
25,6,0,0,0,0,Design,AI ML Specialist
25,6,0,0,0,0,Design,AI ML Specialist
24,6,0,0,0,0,Design,AI ML Specialist
20,6,0,0,0,0,Design,AI ML Specialist
24,6,0,0,0,0,Design,AI ML Specialist
18,6,3,3,3,3,Business,AI ML Specialist
24,6,3,3,3,3,Business,AI ML Specialist
22,6,3,3,3,3,Business,AI ML Specialist
19,6,3,3,3,3,Business,AI ML Specialist
25,6,3,3,3,3,Business,AI ML Specialist
24,6,3,3,3,3,Business,AI ML Specialist
25,6,2,2,2,2,ComputerScience,AI ML Specialist
21,6,2,2,2,2,ComputerScience,AI ML Specialist
20,6,2,2,2,2,ComputerScience,AI ML Specialist
24,6,2,2,2,2,ComputerScience,AI ML Specialist
19,6,2,2,2,2,ComputerScience,AI ML Specialist
22,6,2,2,2,2,ComputerScience,AI ML Specialist
18,6,4,4,4,4,Physics,AI ML Specialist
25,6,4,4,4,4,Arts,AI ML Specialist
20,6,4,4,4,4,Math,AI ML Specialist
23,6,4,4,4,4,Design,AI ML Specialist
19,6,4,4,4,4,Business,AI ML Specialist
23,6,4,4,4,4,ComputerScience,AI ML Specialist
19,6,5,5,5,5,Physics,AI ML Specialist
19,6,5,5,5,5,Arts,AI ML Specialist
22,6,5,5,5,5,Math,AI ML Specialist
22,6,5,5,5,5,Design,AI ML Specialist
22,6,5,5,5,5,Business,AI ML Specialist
24,6,5,5,5,5,ComputerScience,AI ML Specialist
21,6,1,1,1,1,Physics,AI ML Specialist
19,6,1,1,1,1,Arts,AI ML Specialist
20,6,1,1,1,1,Math,AI ML Specialist
23,6,1,1,1,1,Design,AI ML Specialist
22,6,1,1,1,1,Business,AI ML Specialist
24,6,1,1,1,1,ComputerScience,AI ML Specialist
22,6,0,0,0,0,Physics,AI ML Specialist
23,6,0,0,0,0,Arts,AI ML Specialist
23,6,0,0,0,0,Math,AI ML Specialist
25,6,0,0,0,0,Design,AI ML Specialist
19,6,0,0,0,0,Business,AI ML Specialist
22,6,0,0,0,0,ComputerScience,AI ML Specialist
23,6,3,3,3,3,Physics,AI ML Specialist
21,6,3,3,3,3,Arts,AI ML Specialist
21,6,3,3,3,3,Math,AI ML Specialist
22,6,3,3,3,3,Design,AI ML Specialist
24,6,3,3,3,3,Business,AI ML Specialist
23,6,3,3,3,3,ComputerScience,AI ML Specialist
25,6,2,2,2,2,Physics,AI ML Specialist
19,6,2,2,2,2,Arts,AI ML Specialist
19,6,2,2,2,2,Math,AI ML Specialist
24,6,2,2,2,2,Design,AI ML Specialist
25,6,2,2,2,2,Business,AI ML Specialist
19,6,2,2,2,2,ComputerScience,AI ML Specialist
25,6,4,4,4,4,Physics,AI ML Specialist
18,6,5,4,4,4,Physics,AI ML Specialist
22,6,1,4,4,4,Physics,AI ML Specialist
19,6,0,4,4,4,Physics,AI ML Specialist
21,6,3,4,4,4,Physics,AI ML Specialist
23,6,2,4,4,4,Physics,AI ML Specialist
25,6,4,5,5,5,Arts,AI ML Specialist
25,6,5,5,5,5,Arts,AI ML Specialist
20,6,1,5,5,5,Arts,AI ML Specialist
24,6,0,5,5,5,Arts,AI ML Specialist
20,6,3,5,5,5,Arts,AI ML Specialist
19,6,2,5,5,5,Arts,AI ML Specialist
20,6,4,1,1,1,Math,AI ML Specialist
20,6,5,1,1,1,Math,AI ML Specialist
18,6,1,1,1,1,Math,AI ML Specialist
25,6,0,1,1,1,Math,AI ML Specialist
21,6,3,1,1,1,Math,AI ML Specialist
24,6,2,1,1,1,Math,AI ML Specialist
21,6,4,0,0,0,Design,AI ML Specialist
18,6,5,0,0,0,Design,AI ML Specialist
18,6,1,0,0,0,Design,AI ML Specialist
20,6,0,0,0,0,Design,AI ML Specialist
22,6,3,0,0,0,Design,AI ML Specialist
25,6,2,0,0,0,Design,AI ML Specialist
23,6,4,3,3,3,Business,AI ML Specialist
25,6,5,3,3,3,Business,AI ML Specialist
23,6,1,3,3,3,Business,AI ML Specialist
20,6,0,3,3,3,Business,AI ML Specialist
23,6,3,3,3,3,Business,AI ML Specialist
18,6,2,3,3,3,Business,AI ML Specialist
21,6,4,2,2,2,ComputerScience,AI ML Specialist
23,6,5,2,2,2,ComputerScience,AI ML Specialist
25,6,1,2,2,2,ComputerScience,AI ML Specialist
24,6,0,2,2,2,ComputerScience,AI ML Specialist
20,6,3,2,2,2,ComputerScience,AI ML Specialist
22,6,2,2,2,2,ComputerScience,AI ML Specialist
20,6,4,4,4,4,Physics,AI ML Specialist
19,6,4,4,4,4,Physics,AI ML Specialist
20,6,4,4,4,4,Physics,AI ML Specialist
18,6,4,4,4,4,Physics,AI ML Specialist
21,6,4,4,4,4,Physics,AI ML Specialist
21,6,4,4,4,4,Physics,AI ML Specialist
24,6,5,5,5,5,Arts,AI ML Specialist
23,6,5,5,5,5,Arts,AI ML Specialist
18,6,5,5,5,5,Arts,AI ML Specialist
19,6,5,5,5,5,Arts,AI ML Specialist
18,6,5,5,5,5,Arts,AI ML Specialist
20,6,5,5,5,5,Arts,AI ML Specialist
18,6,1,1,1,1,Math,AI ML Specialist
18,6,1,1,1,1,Math,AI ML Specialist
24,6,1,1,1,1,Math,AI ML Specialist
19,6,1,1,1,1,Math,AI ML Specialist
20,6,1,1,1,1,Math,AI ML Specialist
22,6,1,1,1,1,Math,AI ML Specialist
24,6,0,0,0,0,Design,AI ML Specialist
22,6,0,0,0,0,Design,AI ML Specialist
24,6,0,0,0,0,Design,AI ML Specialist
21,6,0,0,0,0,Design,AI ML Specialist
25,6,0,0,0,0,Design,AI ML Specialist
24,6,0,0,0,0,Design,AI ML Specialist
23,6,3,3,3,3,Business,AI ML Specialist
18,6,3,3,3,3,Business,AI ML Specialist
21,6,3,3,3,3,Business,AI ML Specialist
19,6,3,3,3,3,Business,AI ML Specialist
22,6,3,3,3,3,Business,AI ML Specialist
25,6,3,3,3,3,Business,AI ML Specialist
25,6,2,2,2,2,ComputerScience,AI ML Specialist
24,6,2,2,2,2,ComputerScience,AI ML Specialist
18,6,2,2,2,2,ComputerScience,AI ML Specialist
19,6,2,2,2,2,ComputerScience,AI ML Specialist
23,6,2,2,2,2,ComputerScience,AI ML Specialist
19,6,2,2,2,2,ComputerScience,AI ML Specialist
18,6,4,4,4,4,Physics,AI ML Specialist
23,6,4,4,4,4,Physics,AI ML Specialist
19,6,4,4,4,4,Physics,AI ML Specialist
23,6,4,4,4,4,Physics,AI ML Specialist
24,6,4,4,4,4,Physics,AI ML Specialist
24,6,4,4,4,4,Physics,AI ML Specialist
18,6,5,5,5,5,Arts,AI ML Specialist
18,6,5,5,5,5,Arts,AI ML Specialist
23,6,5,5,5,5,Arts,AI ML Specialist
20,6,5,5,5,5,Arts,AI ML Specialist
21,6,5,5,5,5,Arts,AI ML Specialist
25,6,5,5,5,5,Arts,AI ML Specialist
19,6,1,1,1,1,Math,AI ML Specialist
19,6,1,1,1,1,Math,AI ML Specialist
20,6,1,1,1,1,Math,AI ML Specialist
20,6,1,1,1,1,Math,AI ML Specialist
20,6,1,1,1,1,Math,AI ML Specialist
22,6,1,1,1,1,Math,AI ML Specialist
22,6,0,0,0,0,Design,AI ML Specialist
23,6,0,0,0,0,Design,AI ML Specialist
22,6,0,0,0,0,Design,AI ML Specialist
24,6,0,0,0,0,Design,AI ML Specialist
24,6,0,0,0,0,Design,AI ML Specialist
18,6,0,0,0,0,Design,AI ML Specialist
25,6,3,3,3,3,Business,AI ML Specialist
23,6,3,3,3,3,Business,AI ML Specialist
25,6,3,3,3,3,Business,AI ML Specialist
19,6,3,3,3,3,Business,AI ML Specialist
21,6,3,3,3,3,Business,AI ML Specialist
18,6,3,3,3,3,Business,AI ML Specialist
19,6,2,2,2,2,ComputerScience,AI ML Specialist
19,6,2,2,2,2,ComputerScience,AI ML Specialist
23,6,2,2,2,2,ComputerScience,AI ML Specialist
20,6,2,2,2,2,ComputerScience,AI ML Specialist
20,6,2,2,2,2,ComputerScience,AI ML Specialist
25,6,2,2,2,2,ComputerScience,AI ML Specialist
18,6,4,4,4,4,Physics,AI ML Specialist
20,6,4,4,4,4,Physics,AI ML Specialist
19,6,4,4,4,4,Physics,AI ML Specialist
20,6,4,4,4,4,Physics,AI ML Specialist
22,6,4,4,4,4,Physics,AI ML Specialist
20,6,4,4,4,4,Physics,AI ML Specialist
19,6,5,5,5,5,Arts,AI ML Specialist
25,6,5,5,5,5,Arts,AI ML Specialist
23,6,5,5,5,5,Arts,AI ML Specialist
18,6,5,5,5,5,Arts,AI ML Specialist
21,6,5,5,5,5,Arts,AI ML Specialist
20,6,5,5,5,5,Arts,AI ML Specialist
24,6,1,1,1,1,Math,AI ML Specialist
24,6,1,1,1,1,Math,AI ML Specialist
25,6,1,1,1,1,Math,AI ML Specialist
19,6,1,1,1,1,Math,AI ML Specialist
21,6,1,1,1,1,Math,AI ML Specialist
21,6,1,1,1,1,Math,AI ML Specialist
22,6,0,0,0,0,Design,AI ML Specialist
21,6,0,0,0,0,Design,AI ML Specialist
24,6,0,0,0,0,Design,AI ML Specialist
23,6,0,0,0,0,Design,AI ML Specialist
19,6,0,0,0,0,Design,AI ML Specialist
19,6,0,0,0,0,Design,AI ML Specialist
20,6,3,3,3,3,Business,AI ML Specialist
20,6,3,3,3,3,Business,AI ML Specialist
20,6,3,3,3,3,Business,AI ML Specialist
24,6,3,3,3,3,Business,AI ML Specialist
24,6,3,3,3,3,Business,AI ML Specialist
25,6,3,3,3,3,Business,AI ML Specialist
24,6,2,2,2,2,ComputerScience,AI ML Specialist
24,6,2,2,2,2,ComputerScience,AI ML Specialist
24,6,2,2,2,2,ComputerScience,AI ML Specialist
24,6,2,2,2,2,ComputerScience,AI ML Specialist
23,6,2,2,2,2,ComputerScience,AI ML Specialist
24,6,2,2,2,2,ComputerScience,AI ML Specialist
25,6,4,4,4,4,Physics,AI ML Specialist
21,6,4,4,4,4,Physics,AI ML Specialist
21,6,4,4,4,4,Physics,AI ML Specialist
22,6,4,4,4,4,Physics,AI ML Specialist
23,6,4,4,4,4,Physics,AI ML Specialist
20,6,4,4,4,4,Physics,AI ML Specialist
18,6,5,5,5,5,Arts,AI ML Specialist
24,6,5,5,5,5,Arts,AI ML Specialist
22,6,5,5,5,5,Arts,AI ML Specialist
18,6,5,5,5,5,Arts,AI ML Specialist
25,6,5,5,5,5,Arts,AI ML Specialist
21,6,5,5,5,5,Arts,AI ML Specialist
22,6,1,1,1,1,Math,AI ML Specialist
25,6,1,1,1,1,Math,AI ML Specialist
